ra,fase,turma,nome,ano_nasc,idade_22,genero,ano_ingresso,instituicao_de_ensino,pedra_20,pedra_21,pedra_22,pedra_21_raw,pedra_22_raw,pedra_21_num,pedra_22_num,evolucao_pedra,inde_22,inde_22_num,inde_num,cg,cf,ct,no_av,iaa,ieg,ips,ida,matem,portug,ingles,ipv,ian,ipp,ipp_num,cg_num,iaa_num,ieg_num,ips_num,ida_num,matem_num,portug_num,ingles_num,ipv_num,ian_num,dim_academica,dim_psicossocial,dim_psicopedagogica,sent_score,sent_len,inde_calc,defas,em_risco,avaliador1,rec_av1,avaliador2,rec_av2,avaliador3,rec_av3,avaliador4,rec_av4,rec_psicologia,indicado,atingiu_pv,fase_ideal,destaque_ieg,destaque_ida,destaque_ipv
RA-503,1,B,Aluno-503,2012,10,Menino,2020,Escola Pública,Topázio,Topázio,Ametista,Topázio,Ametista,4.0,3,-1.0,7.95,7.95,7.95,155.0,38,5,3,8.5,10.0,7.5,8.8,8.7,9.0,,7.5,5.0,7.854943024330151,7.854943024330151,155.0,8.5,10.0,7.5,8.8,8.7,9.0,,7.5,5.0,7.533333333333333,8.7,7.6774715121650745,6,220,8.145494302433015,-1,0,Avaliador-4,Promovido de Fase,Avaliador-2,Promovido de Fase,Avaliador-15,Promovido de Fase,,,Sem limitações,Não,Não,Fase 2 (5º e 6º ano),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.
RA-504,1,B,Aluno-504,2013,9,Menina,2021,Escola Pública,,Topázio,Topázio,Topázio,Topázio,4.0,4,0.0,8.072,8.072,8.072,124.0,29,4,3,8.5,8.9,7.5,8.0,7.8,8.2,,7.556,10.0,8.384662765629812,8.384662765629812,124.0,8.5,8.9,7.5,8.0,7.8,8.2,,7.556,10.0,8.666666666666666,8.260000000000002,7.970331382814907,5,224,8.32406627656298,0,0,Avaliador-4,Mantido na Fase atual,Avaliador-2,Promovido de Fase,Avaliador-15,Promovido de Fase,,,Sem limitações,Não,Não,Fase 1 (4º ano),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.
RA-505,1,B,Aluno-505,2011,11,Menina,2019,Escola Pública,Topázio,Ametista,Ametista,Ametista,Ametista,3.0,3,0.0,7.591,7.591,7.591,276.0,73,10,3,9.5,8.0,7.5,8.4,8.2,8.7,,7.556,5.0,5.468124422543887,5.468124422543887,276.0,9.5,8.0,7.5,8.4,8.2,8.7,,7.556,5.0,7.266666666666666,8.100000000000001,6.512062211271943,6,220,7.532412442254389,-1,0,Avaliador-4,Promovido de Fase,Avaliador-2,Promovido de Fase,Avaliador-15,Promovido de Fase,,,Sem limitações,Não,Não,Fase 2 (5º e 6º ano),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.
RA-506,1,B,Aluno-506,2010,12,Menino,2020,Escola Pública,Ametista,Ágata,Ametista,Ágata,Ametista,2.0,3,1.0,7.132,7.132,7.132,446.0,113,11,3,9.5,7.3,7.5,7.2,8.3,6.0,,7.278,5.0,4.126886356636896,4.126886356636896,446.0,9.5,7.3,7.5,7.2,8.3,6.0,,7.278,5.0,6.466666666666666,7.82,5.702443178318448,-1,223,6.990488635663691,-2,0,Avaliador-4,Promovido de Fase,Avaliador-2,Promovido de Fase,Avaliador-15,Promovido de Fase,,,Sem limitações,Não,Não,Fase 3 (7º e 8º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-507,1,C,Aluno-507,2011,11,Menina,2021,Escola Pública,,Ágata,Ametista,Ágata,Ametista,2.0,3,1.0,7.653,7.653,7.653,254.0,66,4,3,8.5,10.0,7.5,7.4,7.3,7.5,,7.222,5.0,7.416076378195257,7.416076378195257,254.0,8.5,10.0,7.5,7.4,7.3,7.5,,7.222,5.0,6.6,8.7,7.319038189097628,1,217,7.793807637819525,-1,0,Avaliador-4,Promovido de Fase,Avaliador-2,Promovido de Fase,Avaliador-15,Promovido de Fase,,,Não atendido,Não,Não,Fase 2 (5º e 6º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-508,1,C,Aluno-508,2012,10,Menino,2022,Escola Pública,,,Ágata,nan,Ágata,,2,,6.575,6.575,6.575,636.0,155,10,3,8.0,7.4,7.5,4.5,0.0,9.0,,7.556,5.0,3.3215275639051436,3.3215275639051436,636.0,8.0,7.4,7.5,4.5,0.0,9.0,,7.556,5.0,4.666666666666666,7.5600000000000005,5.438763781952572,-1,233,6.267752756390514,-1,0,Avaliador-4,Mantido na Fase atual,Avaliador-2,Promovido de Fase,Avaliador-15,Mantido na Fase atual,,,Não atendido,Não,Não,Fase 2 (5º e 6º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.
RA-509,1,C,Aluno-509,2010,12,Menina,2018,Escola Pública,Ametista,Ágata,Ametista,Ágata,Ametista,2.0,3,1.0,7.808,7.808,7.808,199.0,47,3,3,9.0,8.2,7.5,9.2,9.3,9.0,,7.833,5.0,8.20757622420696,8.20757622420696,199.0,9.0,8.2,7.5,9.2,9.3,9.0,,7.833,5.0,7.799999999999998,8.08,8.020288112103481,7,226,7.984057622420696,-2,0,Avaliador-4,Promovido de Fase,Avaliador-2,Promovido de Fase,Avaliador-15,Promovido de Fase + Bolsa,,,Não atendido,Sim,Não,Fase 3 (7º e 8º ano),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.
RA-510,1,C,Aluno-510,2010,12,Menino,2022,Escola Pública,,,Ametista,nan,Ametista,,3,,7.336,7.336,7.336,379.0,98,6,3,8.0,9.3,7.5,7.1,5.8,8.3,,7.056,5.0,5.990144748999076,5.990144748999076,379.0,8.0,9.3,7.5,7.1,5.8,8.3,,7.056,5.0,6.399999999999999,8.32,6.523072374499539,1,217,7.384614474899907,-2,0,Avaliador-4,Promovido de Fase,Avaliador-2,Promovido de Fase,Avaliador-15,Promovido de Fase,,,Não atendido,Não,Não,Fase 3 (7º e 8º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-511,1,C,Aluno-511,2012,10,Menina,2022,Escola Pública,,,Ametista,nan,Ametista,,3,,7.094,7.094,7.094,458.0,117,7,3,8.0,10.0,7.5,5.3,2.0,8.5,,7.056,5.0,5.198644902987373,5.198644902987373,458.0,8.0,10.0,7.5,5.3,2.0,8.5,,7.056,5.0,5.199999999999999,8.6,6.127322451493686,-1,225,7.0854644902987385,-1,0,Avaliador-4,Mantido na Fase atual,Avaliador-2,Promovido de Fase,Avaliador-15,Mantido na Fase atual,,,Não atendido,Não,Não,Fase 2 (5º e 6º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-512,1,C,Aluno-512,2012,10,Menina,2022,Escola Pública,,,Ametista,nan,Ametista,,3,,7.365,7.365,7.365,374.0,97,5,3,9.0,9.3,7.5,6.2,5.3,7.0,,7.722,5.0,6.3104404065291035,6.3104404065291035,374.0,9.0,9.3,7.5,6.2,5.3,7.0,,7.722,5.0,5.8,8.52,7.016220203264552,2,225,7.403244040652911,-1,0,Avaliador-4,Mantido na Fase atual,Avaliador-2,Promovido de Fase,Avaliador-15,Promovido de Fase,,,Não atendido,Não,Não,Fase 2 (5º e 6º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.
RA-513,1,C,Aluno-513,2013,9,Menino,2021,Escola Pública,,Topázio,Topázio,Topázio,Topázio,4.0,4,0.0,8.229,8.229,8.229,77.0,17,2,3,9.0,9.6,5.6,8.3,8.2,8.5,,7.778,10.0,9.287034185401911,9.287034185401911,77.0,9.0,9.6,5.6,8.3,8.2,8.5,,7.778,10.0,8.866666666666665,7.879999999999999,8.532517092700955,4,230,8.306503418540192,0,0,Avaliador-4,Mantido na Fase atual,Avaliador-2,Promovido de Fase,Avaliador-15,Mantido na Fase atual,,,Requer avaliação,Não,Não,Fase 1 (4º ano),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.
RA-514,1,C,Aluno-514,2013,9,Menina,2022,Escola Pública,,,Ametista,nan,Ametista,,3,,7.039,7.039,7.039,476.0,123,8,3,8.0,9.7,7.5,4.8,2.0,7.5,,5.889,10.0,4.747459193101324,4.747459193101324,476.0,8.0,9.7,7.5,4.8,2.0,7.5,,5.889,10.0,6.533333333333332,8.48,5.318229596550663,-1,225,7.263645919310132,0,0,Avaliador-4,Mantido na Fase atual,Avaliador-2,Promovido de Fase,Avaliador-15,Mantido na Fase atual,,,Não atendido,Não,Não,Fase 1 (4º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-515,1,C,Aluno-515,2010,12,Menino,2022,Escola Pública,,,Ágata,nan,Ágata,,2,,6.582,6.582,6.582,631.0,154,9,3,8.0,6.3,7.5,5.8,8.5,3.2,,7.556,5.0,3.6418232214351707,3.6418232214351707,631.0,8.0,6.3,7.5,5.8,8.5,3.2,,7.556,5.0,5.533333333333332,7.12,5.598911610717585,-1,233,6.339782322143517,-2,0,Avaliador-4,Mantido na Fase atual,Avaliador-2,Promovido de Fase,Avaliador-15,Mantido na Fase atual,,,Não atendido,Não,Não,Fase 3 (7º e 8º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.
RA-516,1,C,Aluno-516,2013,9,Menino,2019,Rede Decisão,Topázio,Topázio,Topázio,Topázio,Topázio,4.0,4,0.0,8.903,8.903,8.903,8.0,2,1,3,10.0,9.7,7.5,9.9,10.0,9.8,,8.056,10.0,9.973821989528796,9.973821989528796,8.0,10.0,9.7,7.5,9.9,10.0,9.8,,8.056,10.0,9.933333333333334,8.879999999999999,9.014910994764398,8,234,9.222982198952879,0,0,Avaliador-4,Promovido de Fase + Bolsa,Avaliador-2,Promovido de Fase,Avaliador-15,Promovido de Fase + Bolsa,,,Não atendido,Não,Não,Fase 1 (4º ano),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.
RA-517,1,D,Aluno-517,2010,12,Menina,2017,Escola Pública,Ametista,Ágata,Ametista,Ágata,Ametista,2.0,3,1.0,7.604,7.604,7.604,271.0,70,8,3,6.9,9.5,7.5,7.7,7.8,7.5,,7.833,5.0,6.134893748075147,6.134893748075147,271.0,6.9,9.5,7.5,7.7,7.8,7.5,,7.833,5.0,6.799999999999999,8.18,6.983946874037574,6,218,7.526789374807516,-2,0,Avaliador-7,Promovido de Fase,Avaliador-3,Promovido de Fase,Avaliador-15,Promovido de Fase,,,Não atendido,Não,Não,Fase 3 (7º e 8º ano),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.
RA-518,1,D,Aluno-518,2012,10,Menino,2022,Escola Pública,,,Ametista,nan,Ametista,,3,,7.661,7.661,7.661,251.0,65,7,3,9.0,9.4,7.5,7.5,6.0,9.0,,7.5,5.0,6.55990144748999,6.55990144748999,251.0,9.0,9.4,7.5,7.5,6.0,9.0,,7.5,5.0,6.666666666666666,8.56,7.029950723744995,3,230,7.685990144748999,-1,0,Avaliador-7,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,Avaliador-15,Mantido na Fase atual,,,Não atendido,Não,Não,Fase 2 (5º e 6º ano),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.
RA-519,1,D,Aluno-519,2013,9,Menino,2022,Escola Pública,,,Ametista,nan,Ametista,,3,,8.0,8.0,8.0,144.0,36,5,3,7.4,9.6,7.5,7.5,7.0,8.0,,7.333,10.0,7.907299045272559,7.907299045272559,144.0,7.4,9.6,7.5,7.5,7.0,8.0,,7.333,10.0,8.333333333333332,8.32,7.62014952263628,1,226,8.184029904527256,0,0,Avaliador-7,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,Avaliador-15,Mantido na Fase atual,,,Não atendido,Não,Não,Fase 1 (4º ano),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-520,1,D,Aluno-520,2011,11,Menina,2022,Escola Pública,,,Ametista,nan,Ametista,,3,,7.035,7.035,7.035,478.0,125,10,3,10.0,6.8,7.5,6.8,5.0,8.5,,7.278,5.0,4.106867878041269,4.106867878041269,478.0,10.0,6.8,7.5,6.8,5.0,8.5,,7.278,5.0,6.199999999999999,7.720000000000001,5.692433939020634,-4,233,6.858486787804128,-1,0,Avaliador-7,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,Avaliador-15,Mantido na Fase atual,,,Não atendido,Não,Não,Fase 2 (5º e 6º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-521,1,D,Aluno-521,2013,9,Menino,2022,Escola Pública,,,Ametista,nan,Ametista,,3,,7.725,7.725,7.725,228.0,59,6,3,9.0,10.0,5.0,6.0,5.0,7.0,,7.5,10.0,7.011087157376039,7.011087157376039,228.0,9.0,10.0,5.0,6.0,5.0,7.0,,7.5,10.0,7.333333333333333,7.8,7.25554357868802,0,237,7.5511087157376044,0,0,Avaliador-7,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,Avaliador-15,Mantido na Fase atual,,,Requer avaliação,Não,Não,Fase 1 (4º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.
RA-522,1,D,Aluno-522,2013,9,Menino,2021,Escola Pública,,Topázio,Topázio,Topázio,Topázio,4.0,4,0.0,8.306,8.306,8.306,60.0,11,1,3,9.5,9.1,7.5,7.5,7.0,8.0,,8.167,10.0,9.738219895287958,9.738219895287958,60.0,9.5,9.1,7.5,7.5,7.0,8.0,,8.167,10.0,8.333333333333332,8.54,8.952609947643978,4,226,8.560521989528796,0,0,Avaliador-7,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,Avaliador-15,Promovido de Fase,,,Não atendido,Não,Não,Fase 1 (4º ano),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.
RA-523,1,D,Aluno-523,2011,11,Menina,2022,Escola Pública,,,Ametista,nan,Ametista,,3,,7.591,7.591,7.591,278.0,74,9,3,10.0,9.5,7.5,6.5,5.0,8.0,,7.556,5.0,5.736064059131506,5.736064059131506,278.0,10.0,9.5,7.5,6.5,5.0,8.0,,7.556,5.0,5.999999999999999,8.8,6.646032029565753,0,233,7.529206405913151,-1,0,Avaliador-7,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,Avaliador-15,Mantido na Fase atual,,,Não atendido,Não,Não,Fase 2 (5º e 6º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.
RA-524,1,D,Aluno-524,2011,11,Menino,2019,Escola Pública,Ametista,Ametista,Ágata,Ametista,Ágata,3.0,2,-1.0,6.947,6.947,6.947,507.0,132,11,3,0.0,9.4,5.0,9.1,9.0,9.2,,8.056,5.0,3.629504157684016,3.629504157684016,507.0,0.0,9.4,5.0,9.1,9.0,9.2,,8.056,5.0,7.733333333333333,5.76,5.842752078842008,6,234,6.368550415768402,-1,0,Avaliador-7,Promovido de Fase + Bolsa,Avaliador-3,Mantido na Fase atual,Avaliador-15,Promovido de Fase,,,Requer avaliação,Sim,Não,Fase 2 (5º e 6º ano),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.
RA-525,1,D,Aluno-525,2011,11,Menina,2021,Escola Pública,,Ágata,Ametista,Ágata,Ametista,2.0,3,1.0,8.013,8.013,8.013,138.0,35,4,3,9.0,9.3,7.5,8.6,8.3,8.8,,8.167,5.0,8.227594702802588,8.227594702802588,138.0,9.0,9.3,7.5,8.6,8.3,8.8,,8.167,5.0,7.399999999999998,8.52,8.197297351401293,6,218,8.119459470280258,-1,0,Avaliador-7,Promovido de Fase,Avaliador-3,Promovido de Fase,Avaliador-15,Promovido de Fase,,,Não atendido,Não,Não,Fase 2 (5º e 6º ano),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.
RA-526,1,D,Aluno-526,2010,12,Menino,2022,Escola Pública,,,Topázio,nan,Topázio,,4,,8.079,8.079,8.079,123.0,28,2,3,10.0,9.9,7.5,8.0,7.7,8.3,,8.167,5.0,8.999076070218663,8.999076070218663,123.0,10.0,9.9,7.5,8.0,7.7,8.3,,8.167,5.0,6.999999999999999,8.96,8.58303803510933,4,226,8.296607607021866,-2,0,Avaliador-7,Promovido de Fase,Avaliador-3,Mantido na Fase atual,Avaliador-15,Mantido na Fase atual,,,Não atendido,Não,Não,Fase 3 (7º e 8º ano),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.
RA-527,1,D,Aluno-527,2013,9,Menina,2022,Escola Pública,,,Ametista,nan,Ametista,,3,,8.025,8.025,8.025,135.0,33,3,3,8.5,10.0,7.5,6.5,5.0,8.0,,7.5,10.0,8.574068370803818,8.574068370803818,135.0,8.5,10.0,7.5,6.5,5.0,8.0,,7.5,10.0,7.666666666666665,8.7,8.03703418540191,0,233,8.257406837080381,0,0,Avaliador-7,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,Avaliador-15,Mantido na Fase atual,,,Não atendido,Não,Não,Fase 1 (4º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.
RA-528,1,D,Aluno-528,2011,11,Menino,2021,Escola Pública,,Ametista,Quartzo,Ametista,Quartzo,3.0,1,-2.0,5.335,5.335,5.335,798.0,183,13,3,0.0,6.2,7.5,4.0,5.3,2.7,,6.944,5.0,1.706190329534955,1.706190329534955,798.0,0.0,6.2,7.5,4.0,5.3,2.7,,6.944,5.0,4.333333333333333,5.48,4.325095164767477,-4,233,4.905019032953495,-1,1,Avaliador-7,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,Avaliador-15,Mantido na Fase atual,,,Não atendido,Não,Não,Fase 2 (5º e 6º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-529,1,D,Aluno-529,2010,12,Menino,2020,Escola Pública,Ágata,Ametista,Ágata,Ametista,Ágata,3.0,2,-1.0,6.51,6.51,6.51,643.0,156,12,3,8.5,8.9,5.0,5.2,3.3,7.0,,6.556,5.0,2.707114259316292,2.707114259316292,643.0,8.5,8.9,5.0,5.2,3.3,7.0,,6.556,5.0,5.133333333333333,7.260000000000001,4.6315571296581455,-2,233,6.096311425931629,-2,0,Avaliador-7,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,Avaliador-15,Mantido na Fase atual,,,Requer avaliação,Não,Não,Fase 3 (7º e 8º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-530,1,E,Aluno-530,2012,10,Menino,2019,Escola Pública,Topázio,Topázio,Topázio,Topázio,Topázio,4.0,4,0.0,8.338,8.338,8.338,56.0,9,1,3,10.0,9.0,7.5,8.9,9.0,8.8,,9.056,5.0,9.790575916230367,9.790575916230367,56.0,10.0,9.0,7.5,8.9,9.0,8.8,,9.056,5.0,7.6,8.6,9.423287958115182,6,230,8.464657591623038,-1,0,Avaliador-7,Promovido de Fase + Bolsa,Avaliador-3,Mantido na Fase atual,Avaliador-15,Promovido de Fase,,,Não atendido,Sim,Sim,Fase 2 (5º e 6º ano),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.
RA-531,1,E,Aluno-531,2012,10,Menino,2022,Escola Pública,,,Ametista,nan,Ametista,,3,,8.057,8.057,8.057,132.0,31,2,3,9.5,9.8,7.5,7.8,8.7,7.0,,8.167,5.0,8.920542038805051,8.920542038805051,132.0,9.5,9.8,7.5,7.8,8.7,7.0,,8.167,5.0,6.866666666666666,8.82,8.543771019402525,5,234,8.178754203880505,-1,0,Avaliador-7,Promovido de Fase + Bolsa,Avaliador-3,Mantido na Fase atual,Avaliador-15,Mantido na Fase atual,,,Não atendido,Sim,Não,Fase 2 (5º e 6º ano),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.
RA-532,1,E,Aluno-532,2013,9,Menina,2022,Escola Pública,,,Ametista,nan,Ametista,,3,,7.792,7.792,7.792,203.0,49,3,3,9.5,9.7,7.5,5.5,4.0,7.0,,7.167,10.0,8.155220203264552,8.155220203264552,203.0,9.5,9.7,7.5,5.5,4.0,7.0,,7.167,10.0,6.999999999999999,8.780000000000001,7.661110101632276,-2,229,8.022222020326454,0,0,Avaliador-7,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,Avaliador-15,Mantido na Fase atual,,,Não atendido,Não,Não,Fase 1 (4º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-533,1,E,Aluno-533,2012,10,Menino,2022,Escola Pública,,,Ágata,nan,Ágata,,2,,6.962,6.962,6.962,499.0,130,5,3,8.5,8.8,5.6,6.0,5.0,7.0,,7.333,5.0,5.446566060979365,5.446566060979365,499.0,8.5,8.8,5.6,6.0,5.0,7.0,,7.333,5.0,5.666666666666666,7.460000000000001,6.389783030489682,-2,233,6.707956606097937,-1,0,Avaliador-7,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,Avaliador-15,Mantido na Fase atual,,,Requer avaliação,Não,Não,Fase 2 (5º e 6º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-534,1,E,Aluno-534,2010,12,Menina,2021,Escola Pública,,Ametista,Ametista,Ametista,Ametista,3.0,3,0.0,7.131,7.131,7.131,447.0,114,4,3,9.0,7.4,7.5,7.1,6.5,7.7,,7.333,5.0,6.159531875577455,6.159531875577455,447.0,9.0,7.4,7.5,7.1,6.5,7.7,,7.333,5.0,6.399999999999999,7.760000000000001,6.746265937788728,-4,233,7.149253187557746,-2,0,Avaliador-7,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,Avaliador-15,Mantido na Fase atual,,,Não atendido,Não,Não,Fase 3 (7º e 8º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-535,1,F,Aluno-535,2012,10,Menina,2019,Escola Pública,Topázio,Ametista,Ágata,Ametista,Ágata,3.0,2,-1.0,6.953,6.953,6.953,504.0,131,6,2,9.0,9.2,7.5,5.1,4.7,5.5,,6.917,5.0,5.126270403449338,5.126270403449338,504.0,9.0,9.2,7.5,5.1,4.7,5.5,,6.917,5.0,5.0666666666666655,8.48,6.021635201724669,-1,218,6.9643270403449336,-1,0,Avaliador-4,Mantido na Fase atual,Avaliador-2,Promovido de Fase,,Não avaliado,,,Sem limitações,Não,Não,Fase 2 (5º e 6º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-536,1,F,Aluno-536,2012,10,Menina,2020,Escola Pública,Topázio,Ametista,Ametista,Ametista,Ametista,3.0,3,0.0,7.106,7.106,7.106,454.0,116,4,2,9.5,8.9,5.6,6.0,6.3,5.7,,7.75,5.0,6.107175854635047,6.107175854635047,454.0,9.5,8.9,5.6,6.0,6.3,5.7,,7.75,5.0,5.666666666666666,7.700000000000001,6.928587927317524,1,222,6.935717585463506,-1,0,Avaliador-4,Mantido na Fase atual,Avaliador-2,Promovido de Fase,,Não avaliado,,,Sem limitações,Não,Não,Fase 2 (5º e 6º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.
RA-537,1,F,Aluno-537,2012,10,Menino,2022,Escola Pública,,,Ágata,nan,Ágata,,2,,6.641,6.641,6.641,612.0,147,7,2,9.5,9.0,4.4,4.8,2.5,7.0,,7.167,5.0,4.413304588851247,4.413304588851247,612.0,9.5,9.0,4.4,4.8,2.5,7.0,,7.167,5.0,4.866666666666666,7.26,5.790152294425623,-1,220,6.2480304588851245,-1,0,Avaliador-4,Mantido na Fase atual,Avaliador-2,Promovido de Fase,,Não avaliado,,,Requer avaliação,Não,Não,Fase 2 (5º e 6º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-538,1,F,Aluno-538,2009,13,Menino,2022,Escola Pública,,,Ágata,nan,Ágata,,2,,6.309,6.309,6.309,684.0,164,8,2,8.5,7.5,5.6,6.8,4.5,9.0,,5.583,5.0,3.674160763781953,3.674160763781953,684.0,8.5,7.5,5.6,6.8,4.5,9.0,,5.583,5.0,6.199999999999999,6.9399999999999995,4.628580381890976,-3,224,6.255716076378197,-2,1,Avaliador-4,Mantido na Fase atual,Avaliador-2,Promovido de Fase,,Não avaliado,,,Requer avaliação,Não,Não,Fase 3 (7º e 8º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
